depa,prov,dist,nombre,year,month,temp,hum,precip
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2019,12,20.88,93.35,221.7
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2020,1,21.55,91.12,60.4
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2020,2,21.38,92.55,92.2
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2020,3,22.08,93.9,113.12
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2020,11,22.21,92.72,207.5
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2020,12,20.69,94.13,258.6
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,1,20.3,94.9,193.7
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,2,20.97,92.5,154.59
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,3,20.82,93.33,205.8
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,4,21.03,93.04,227.52
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,5,20.53,94.82,221.4
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,6,20.26,94.98,233.0
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,8,20.52,94.03,99.7
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,9,20.88,94.87,108.9
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,10,21.62,95.07,248.1
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,11,21.92,94.19,132.4
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2021,12,21.4,94.62,195.5
AMAZONAS,UTCUBAMBA,LONYA GRANDE,EL PALTO,2022,1,21.8,92.81,89.3
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,1,14.8,82.72,110.3
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,2,15.27,80.55,111.4
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,3,15.21,85.06,132.4
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,4,15.31,84.81,112.4
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,5,15.84,83.12,47.5
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,6,15.16,82.21,1.8
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,7,13.95,74.31,2.9
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,8,14.9,76.23,76.4
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,9,15.0,77.19,32.2
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,10,15.59,76.35,70.1
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,11,15.76,76.95,63.9
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2017,12,15.09,81.8,113.1
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,1,14.68,83.72,108.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,2,15.04,84.53,130.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,3,14.57,85.37,101.1
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,4,15.07,83.96,154.9
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,5,15.5,81.33,72.0
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,6,14.0,76.93,31.4
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,7,13.41,75.37,8.5
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,8,13.95,75.02,9.8
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,9,14.5,73.41,22.9
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,10,15.67,81.51,132.2
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,11,15.8,79.79,95.9
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2018,12,13.95,84.57,119.5
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,1,15.24,82.21,147.5
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,2,15.14,85.54,148.2
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,3,15.24,86.12,208.4
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,4,15.77,83.3,65.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,5,15.43,82.85,85.8
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,6,14.71,77.29,21.5
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,7,13.93,77.51,32.7
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,8,13.23,73.45,15.8
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,9,14.54,75.39,12.3
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,10,14.57,81.98,81.1
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,11,15.34,81.22,120.0
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2019,12,15.65,83.09,126.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,1,15.53,81.01,72.7
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,2,15.79,82.11,69.9
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,3,15.79,80.47,60.2
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,4,15.14,82.26,77.0
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,5,15.59,79.74,48.3
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,6,15.19,77.97,33.3
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,7,14.61,80.15,55.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,8,14.5,74.63,25.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,9,13.93,79.21,50.3
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,10,14.82,71.35,16.8
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,11,15.73,74.95,43.8
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2020,12,15.21,81.99,160.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,1,14.55,82.86,101.1
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,2,15.63,80.19,47.1
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,3,15.25,85.04,67.73
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,4,15.58,82.99,51.2
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,5,15.1,80.85,30.3
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,6,14.28,82.06,23.0
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,7,13.25,74.75,12.5
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,8,13.79,75.39,37.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,9,14.43,77.54,67.6
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,10,15.04,82.76,86.9
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,11,15.44,80.61,146.1
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2021,12,15.54,81.51,131.9
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2022,1,15.36,77.61,48.5
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2022,2,14.8,82.13,106.2
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2022,3,14.95,82.71,155.4
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,CHACHAPOYAS,2022,4,14.35,83.1,13.63
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2017,5,25.77,86.69,83.2
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2017,6,25.8,86.34,39.3
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2017,7,24.65,83.63,253.24
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2017,8,25.34,80.78,195.2
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2017,9,25.24,83.56,143.44
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2017,10,26.2,80.57,125.6
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2017,11,26.76,80.95,112.44
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2017,12,26.0,84.67,158.4
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,1,25.58,84.1,150.44
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,2,25.18,84.19,104.7
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,3,25.42,86.4,158.4
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,4,25.16,83.76,367.5
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,5,25.52,85.85,460.6
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,6,24.51,85.39,140.7
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,7,24.32,85.27,189.0
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,8,24.45,82.97,112.8
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,9,25.7,80.34,65.4
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,10,26.13,81.58,130.0
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,11,26.06,81.89,124.3
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2018,12,24.51,85.33,111.8
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,1,24.65,82.95,80.44
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,2,24.52,85.37,291.6
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,3,25.38,84.01,77.5
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,4,25.65,83.43,224.04
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,5,25.51,84.96,179.84
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,6,24.73,84.18,187.44
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,7,24.23,84.64,335.4
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,8,24.18,81.85,106.1
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,9,24.81,82.34,144.1
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,10,24.84,81.66,89.24
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,11,26.08,82.67,114.6
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2019,12,24.89,83.94,142.39
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,1,25.77,85.54,173.8
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,2,25.67,83.58,104.44
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,3,25.23,83.9,194.44
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,4,25.63,84.88,305.3
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,5,24.9,84.65,232.5
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,6,24.7,82.77,346.5
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,7,23.9,83.19,314.3
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,8,24.32,79.23,71.04
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,9,23.95,81.95,122.24
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,10,24.23,80.4,184.0
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,11,25.2,81.06,162.9
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2020,12,24.87,81.8,206.24
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,1,24.93,82.47,204.24
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,2,25.08,81.51,90.34
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,3,24.85,82.96,183.6
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,4,24.33,84.27,143.4
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,5,24.41,83.57,191.74
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,6,23.37,84.48,172.4
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,7,23.03,83.89,139.63
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,8,23.31,82.97,106.8
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,9,23.31,81.64,166.59
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,10,24.76,82.0,156.54
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,11,24.81,81.42,56.04
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2021,12,25.15,82.82,177.54
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2022,1,24.36,82.76,118.37
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2022,2,24.03,83.64,140.53
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2022,3,24.6,82.39,151.99
AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,2022,4,24.23,83.9,131.14
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,1,22.46,82.02,6.8
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,2,21.28,87.03,128.0
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,3,21.78,84.37,77.6
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,4,21.48,86.51,111.4
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,5,21.13,85.99,96.6
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,6,19.76,83.83,73.94
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,7,19.54,84.78,101.4
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,8,19.32,76.11,19.9
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,9,20.53,80.19,65.74
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,10,20.79,84.51,138.9
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,11,22.0,82.78,23.94
AMAZONAS,BONGARA,JAZAN,JAZAN,2019,12,21.55,81.15,1.0
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,1,21.83,79.62,64.47
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,2,22.22,78.37,48.0
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,3,21.64,82.46,66.0
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,4,21.11,83.11,126.0
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,5,20.83,86.07,153.8
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,6,20.07,82.18,54.2
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,7,19.72,85.65,106.5
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,8,20.32,74.42,13.4
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,9,19.61,83.72,134.4
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,10,20.64,78.79,50.7
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,11,22.04,76.74,77.7
AMAZONAS,BONGARA,JAZAN,JAZAN,2020,12,21.52,79.44,76.54
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,1,21.07,79.34,69.37
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,2,21.52,79.09,71.2
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,3,20.67,84.92,163.3
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,4,20.63,87.87,231.1
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,5,19.99,87.06,101.7
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,6,20.02,87.34,121.2
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,7,18.72,83.34,45.7
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,8,19.74,81.92,55.78
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,9,19.88,84.2,78.7
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,10,21.1,86.27,192.9
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,11,21.36,78.55,49.04
AMAZONAS,BONGARA,JAZAN,JAZAN,2021,12,22.05,77.02,46.9
AMAZONAS,BONGARA,JAZAN,JAZAN,2022,1,21.4,73.71,38.0
AMAZONAS,BONGARA,JAZAN,JAZAN,2022,2,21.03,77.57,39.2
AMAZONAS,BONGARA,JAZAN,JAZAN,2022,3,21.21,81.15,139.5
AMAZONAS,BONGARA,JAZAN,JAZAN,2022,4,20.62,84.43,24.44
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,1,27.52,85.67,72.4
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,2,27.91,86.75,52.6
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,3,27.24,89.98,195.3
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,4,27.13,91.7,90.0
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,5,27.03,92.18,74.1
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,6,26.49,90.77,19.7
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,7,26.26,87.53,28.6
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,8,27.56,86.37,41.3
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,9,27.89,87.61,24.9
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,10,28.44,88.49,38.9
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,11,28.76,89.25,25.0
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2017,12,27.8,90.39,69.0
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,1,27.31,91.53,40.8
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,2,27.7,92.24,68.2
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,3,27.12,91.97,55.3
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,4,26.79,92.55,55.9
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,5,26.79,91.4,113.1
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,6,25.79,84.27,33.4
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,7,26.16,86.05,44.7
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,8,26.98,84.56,9.9
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,9,28.76,85.19,13.6
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,10,28.73,86.98,33.0
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,11,28.52,84.85,51.9
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2018,12,26.69,90.79,72.2
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,1,27.68,89.55,56.0
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,2,27.28,91.01,74.8
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,3,28.22,87.76,33.8
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,4,27.8,90.3,149.6
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,5,26.95,91.97,70.2
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,6,26.47,90.44,47.9
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,7,26.17,87.82,73.1
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,8,26.72,87.49,7.7
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,9,27.73,89.37,17.1
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,10,27.63,89.61,34.2
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,11,28.41,86.5,35.2
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2019,12,27.71,90.84,123.5
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,1,27.49,90.0,126.4
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,2,27.22,90.96,39.8
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,3,27.72,89.99,55.27
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,4,27.41,89.0,58.66
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,5,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,6,27.41,89.0,58.66
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,7,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,8,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,9,27.41,89.0,58.66
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,10,27.41,89.0,3.91
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,11,27.41,89.0,58.66
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2020,12,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,1,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,2,27.41,89.0,54.75
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,3,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,4,27.41,89.0,58.66
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,5,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,6,27.41,89.0,58.66
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,7,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,8,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,9,27.41,89.0,58.66
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,10,27.41,89.0,3.91
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,11,27.41,89.0,58.66
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2021,12,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2022,1,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2022,2,27.41,89.0,54.75
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2022,3,27.41,89.0,60.62
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BAGUA CHICA,2022,4,27.41,89.0,19.55
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,1,21.86,95.63,119.2
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,2,22.35,95.62,75.0
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,3,21.66,95.93,367.1
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,4,21.55,95.8,146.9
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,5,21.68,95.81,82.8
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,6,21.56,95.71,16.4
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,7,21.2,95.67,16.2
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,8,22.22,95.63,63.7
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,9,22.29,95.71,26.1
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,10,22.61,95.64,114.5
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,11,23.03,95.58,53.0
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2017,12,22.58,95.73,56.7
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,1,21.54,95.91,102.7
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,2,22.08,95.71,85.8
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,3,21.79,95.76,73.1
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,4,21.62,95.81,99.3
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,5,21.52,95.89,100.9
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,6,21.31,96.02,9.8
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,7,21.26,96.13,22.6
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,8,21.76,95.77,11.8
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,9,23.43,95.2,8.8
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,10,23.21,95.3,42.8
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,11,22.83,95.75,187.0
AMAZONAS,UTCUBAMBA,JAMALCA,JAMALCA,2018,12,21.23,96.28,91.3
