DEPARTAMENTO,PROVINICA,DISTRITO,Precio Promedio,Volumen Promedio,Temperatura,Humedad,Precipitación,Cultivo
2,5,506,1.33,2925.0,22.93,92.09,0.0,11
2,5,836,1.39,3806.0,22.93,92.09,0.0,19
2,5,853,1.33,2925.0,22.93,92.09,0.0,11
2,5,926,1.65,1423.0,22.93,92.09,0.0,8
2,5,926,1.33,2925.0,22.93,92.09,0.0,11
2,5,1235,3.3,2024.0,22.93,92.09,0.0,3
2,5,1305,1.33,2925.0,22.93,92.09,0.0,11
2,5,587,1.33,2925.0,22.93,92.09,0.0,11
2,8,396,0.53,34789.0,22.93,92.09,0.0,12
2,8,813,1.65,1423.0,22.93,92.09,0.0,8
2,8,813,1.43,1741.0,22.93,92.09,0.0,10
2,8,813,0.53,34789.0,22.93,92.09,0.0,12
2,8,1011,1.65,1423.0,22.93,92.09,0.0,8
2,15,216,1.65,1423.0,22.93,92.09,0.0,8
2,15,161,1.23,1684.0,22.93,92.09,0.0,14
2,15,170,1.23,1684.0,22.93,92.09,0.0,14
2,15,226,1.65,1423.0,22.93,92.09,0.0,8
2,15,321,1.33,2925.0,13.09,92.03,4.8,11
2,15,321,0.6,4525.0,13.09,92.03,4.8,13
2,15,359,1.23,1684.0,22.93,92.09,0.0,14
2,15,516,0.53,34789.0,22.93,92.09,0.0,12
2,15,586,1.19,214.2,22.93,92.09,0.0,9
2,15,586,0.53,34789.0,22.93,92.09,0.0,12
2,15,586,0.6,4525.0,22.93,92.09,0.0,13
2,15,1070,1.65,1423.0,22.93,92.09,0.0,8
2,15,1176,1.23,1684.0,22.93,92.09,0.0,14
2,15,1211,1.19,214.2,22.93,92.09,0.0,9
2,15,1211,0.6,4525.0,22.93,92.09,0.0,13
2,15,1246,1.33,2925.0,22.93,92.09,0.0,11
2,15,1246,0.53,34789.0,22.93,92.09,0.0,12
2,15,1246,0.6,4525.0,22.93,92.09,0.0,13
2,15,1292,1.33,2925.0,22.93,92.09,0.0,11
2,59,1240,3.3,2024.0,22.93,92.09,0.0,3
2,59,1240,2.41,151.0,22.93,92.09,0.0,7
2,59,424,3.3,2024.0,22.93,92.09,0.0,3
2,59,711,3.3,2024.0,22.93,92.09,0.0,3
2,59,711,1.43,1741.0,22.93,92.09,0.0,10
2,59,711,0.53,34789.0,22.93,92.09,0.0,12
2,59,218,1.65,1423.0,22.93,92.09,0.0,8
2,59,218,0.53,34789.0,22.93,92.09,0.0,12
2,47,258,3.3,2024.0,22.93,92.09,0.0,3
2,47,258,0.93,4777.0,22.93,92.09,0.0,5
2,47,258,1.2,4245.0,22.93,92.09,0.0,17
2,47,313,1.65,1423.0,22.93,92.09,0.0,8
2,47,1323,1.65,1423.0,22.93,92.09,0.0,8
2,47,989,3.3,2024.0,22.93,92.09,0.0,3
2,47,989,1.65,1423.0,22.93,92.09,0.0,8
2,47,676,3.3,2024.0,22.93,92.09,0.0,3
2,47,676,1.2,4245.0,22.93,92.09,0.0,17
2,70,296,0.53,34789.0,22.93,92.09,0.0,12
2,70,296,1.23,1684.0,22.93,92.09,0.0,14
2,70,377,1.23,1684.0,22.93,92.09,0.0,14
2,70,415,1.23,1684.0,22.93,92.09,0.0,14
2,70,514,1.43,1741.0,22.93,92.09,0.0,10
2,70,700,1.65,1423.0,22.93,92.09,0.0,8
2,70,700,1.43,1741.0,22.93,92.09,0.0,10
2,70,740,1.43,1741.0,22.93,92.09,0.0,10
2,70,740,0.53,34789.0,22.93,92.09,0.0,12
2,70,876,1.23,1684.0,22.93,92.09,0.0,14
2,70,935,1.65,1423.0,22.93,92.09,0.0,8
2,70,935,0.53,34789.0,22.93,92.09,0.0,12
2,70,1311,1.23,1684.0,22.93,92.09,0.0,14
2,70,1339,1.65,1423.0,22.93,92.09,0.0,8
2,70,1339,1.43,1741.0,22.93,92.09,0.0,10
2,70,1345,1.23,1684.0,22.93,92.09,0.0,14
2,70,373,1.65,1423.0,22.93,92.09,0.0,8
2,70,373,1.33,2925.0,22.93,92.09,0.0,11
2,70,373,0.53,34789.0,22.93,92.09,0.0,12
3,10,753,1.43,1741.0,19.93,83.2,1.83,10
3,27,147,2.27,24719.3,19.93,83.2,1.83,2
3,27,576,2.27,24719.3,19.93,83.2,1.83,2
3,27,797,2.27,24719.3,19.93,83.2,1.83,2
3,27,1027,2.27,24719.3,19.93,83.2,1.83,2
3,38,209,1.65,1423.0,19.93,83.2,1.83,8
3,38,270,0.53,34789.0,19.93,83.2,1.83,12
3,38,270,0.6,4525.0,19.93,83.2,1.83,13
3,40,268,0.6,4525.0,19.93,83.2,1.83,13
3,40,5,0.53,34789.0,19.93,83.2,1.83,12
3,40,5,0.6,4525.0,19.93,83.2,1.83,13
3,40,346,0.6,4525.0,19.93,83.2,1.83,13
3,40,453,0.53,34789.0,19.93,83.2,1.83,12
3,40,453,0.6,4525.0,19.93,83.2,1.83,13
3,40,528,0.53,34789.0,19.93,83.2,1.83,12
3,40,528,0.6,4525.0,19.93,83.2,1.83,13
3,40,639,0.53,34789.0,19.93,83.2,1.83,12
3,40,685,0.53,34789.0,19.93,83.2,1.83,12
3,40,1313,0.53,34789.0,19.93,83.2,1.83,12
3,40,1366,0.6,4525.0,19.93,83.2,1.83,13
3,53,194,1.23,1684.0,19.93,83.2,1.83,14
4,24,130,1.65,1423.0,10.93,78.1,15.5,8
4,24,74,1.33,2925.0,10.93,78.1,15.5,11
4,24,356,1.23,1684.0,10.93,78.1,15.5,14
4,24,356,1.2,4245.0,10.93,78.1,15.5,17
4,24,675,2.41,151.0,10.93,78.1,15.5,7
4,24,675,1.65,1423.0,10.93,78.1,15.5,8
4,24,675,1.43,1741.0,10.93,78.1,15.5,10
4,24,734,1.43,1741.0,10.93,78.1,15.5,10
4,23,1202,1.65,1423.0,10.93,78.1,15.5,8
4,23,1202,1.33,2925.0,10.93,78.1,15.5,11
4,41,1328,2.41,151.0,10.93,78.1,15.5,7
4,48,283,1.39,3806.0,10.93,78.1,15.5,19
4,48,55,1.65,1423.0,10.93,78.1,15.5,8
4,48,1231,1.19,214.2,10.93,78.1,15.5,9
4,60,965,0.93,4777.0,10.93,78.1,15.5,5
4,143,220,2.41,151.0,10.93,78.1,15.5,7
4,143,220,1.65,1423.0,10.93,78.1,15.5,8
4,143,220,1.43,1741.0,10.93,78.1,15.5,10
4,143,388,1.43,1741.0,10.93,78.1,15.5,10
4,143,527,1.65,1423.0,10.93,78.1,15.5,8
4,143,527,1.43,1741.0,10.93,78.1,15.5,10
4,143,574,2.41,151.0,10.93,78.1,15.5,7
4,143,574,1.43,1741.0,10.93,78.1,15.5,10
4,143,577,1.65,1423.0,10.93,78.1,15.5,8
4,145,191,1.33,2925.0,10.93,78.1,15.5,11
4,145,399,1.43,1741.0,10.93,78.1,15.5,10
4,145,659,2.41,151.0,10.93,78.1,15.5,7
4,145,659,1.43,1741.0,10.93,78.1,15.5,10
4,145,1120,1.43,1741.0,10.93,78.1,15.5,10
4,145,1120,1.33,2925.0,10.93,78.1,15.5,11
4,146,1103,0.93,4777.0,27.45,80.41,119.69,5
4,146,1103,1.65,1423.0,27.45,80.41,119.69,8
4,146,1038,1.33,2925.0,10.93,78.1,15.5,11
4,146,1306,1.65,1423.0,10.93,78.1,15.5,8
4,146,1306,1.33,2925.0,10.93,78.1,15.5,11
5,7,57,0.53,34789.0,8.52,63.67,0.1,12
5,7,41,0.53,34789.0,8.52,63.67,0.1,12
5,7,120,1.65,1423.0,8.52,63.67,0.1,8
5,7,120,1.23,1684.0,8.52,63.67,0.1,14
5,7,257,0.53,34789.0,8.52,63.67,0.1,12
5,7,493,3.3,2024.0,8.52,63.67,0.1,3
5,7,650,3.3,2024.0,8.52,63.67,0.1,3
5,7,650,1.65,1423.0,8.52,63.67,0.1,8
5,7,650,0.53,34789.0,8.52,63.67,0.1,12
5,7,650,1.23,1684.0,8.52,63.67,0.1,14
5,7,941,3.3,2024.0,8.52,63.67,0.1,3
5,7,941,1.65,1423.0,8.52,63.67,0.1,8
5,28,1362,1.65,1423.0,8.52,63.67,0.1,8
5,28,235,1.65,1423.0,8.52,63.67,0.1,8
5,28,235,0.6,4525.0,8.52,63.67,0.1,13
5,28,235,1.23,1684.0,8.52,63.67,0.1,14
5,28,591,1.65,1423.0,8.52,63.67,0.1,8
5,28,591,1.23,1684.0,8.52,63.67,0.1,14
5,28,634,1.23,1684.0,8.52,63.67,0.1,14
5,28,645,1.65,1423.0,8.52,63.67,0.1,8
5,28,645,0.6,4525.0,8.52,63.67,0.1,13
5,28,645,1.23,1684.0,8.52,63.67,0.1,14
5,28,855,0.6,4525.0,8.52,63.67,0.1,13
5,28,855,1.23,1684.0,8.52,63.67,0.1,14
5,28,960,0.6,4525.0,8.52,63.67,0.1,13
5,28,1308,0.6,4525.0,8.52,63.67,0.1,13
5,28,1308,1.23,1684.0,8.52,63.67,0.1,14
5,29,1194,3.3,2024.0,8.52,63.67,0.1,3
5,29,1194,1.33,2925.0,8.52,63.67,0.1,11
5,29,234,1.65,1423.0,8.52,63.67,0.1,8
5,29,234,1.33,2925.0,8.52,63.67,0.1,11
5,29,234,0.6,4525.0,8.52,63.67,0.1,13
5,29,328,0.6,4525.0,8.52,63.67,0.1,13
5,29,328,1.23,1684.0,8.52,63.67,0.1,14
5,29,712,1.33,2925.0,8.52,63.67,0.1,11
5,29,712,1.23,1684.0,8.52,63.67,0.1,14
5,29,917,3.3,2024.0,8.52,63.67,0.1,3
5,29,917,1.65,1423.0,8.52,63.67,0.1,8
5,29,917,1.33,2925.0,8.52,63.67,0.1,11
5,29,917,0.6,4525.0,8.52,63.67,0.1,13
5,29,917,1.23,1684.0,8.52,63.67,0.1,14
5,29,1103,0.6,4525.0,27.45,80.41,119.69,13
5,29,1103,1.23,1684.0,27.45,80.41,119.69,14
5,29,1104,1.65,1423.0,8.52,63.67,0.1,8
5,29,1104,0.6,4525.0,8.52,63.67,0.1,13
5,29,1104,1.23,1684.0,8.52,63.67,0.1,14
5,29,1279,1.65,1423.0,8.52,63.67,0.1,8
5,29,1279,0.6,4525.0,8.52,63.67,0.1,13
5,29,1279,1.23,1684.0,8.52,63.67,0.1,14
5,94,387,0.93,4777.0,8.52,63.67,0.1,5
5,94,518,1.19,214.2,8.52,63.67,0.1,9
5,94,713,1.19,214.2,8.52,63.67,0.1,9
5,94,713,1.2,4245.0,8.52,63.67,0.1,17
5,128,324,1.33,2925.0,8.52,63.67,0.1,11
5,128,463,3.3,2024.0,8.52,63.67,0.1,3
5,128,463,1.33,2925.0,8.52,63.67,0.1,11
5,166,1381,0.6,4525.0,8.52,63.67,0.1,13
6,77,845,3.3,2024.0,14.38,70.45,13.16,3
6,77,845,1.65,1423.0,14.38,70.45,13.16,8
6,77,845,1.33,2925.0,14.38,70.45,13.16,11
6,77,845,0.6,4525.0,14.38,70.45,13.16,13
7,71,154,1.43,1741.0,22.46,85.88,454.83,10
7,71,906,1.65,1423.0,22.46,85.88,454.83,8
7,121,750,1.65,1423.0,22.46,85.88,454.83,8
9,78,172,3.3,2024.0,12.25,76.89,3.1,3
9,78,172,1.65,1423.0,12.25,76.89,3.1,8
9,78,242,1.65,1423.0,12.25,76.89,3.1,8
9,78,242,1.43,1741.0,12.25,76.89,3.1,10
9,78,242,0.6,4525.0,12.25,76.89,3.1,13
9,78,275,1.65,1423.0,12.25,76.89,3.1,8
9,78,275,1.43,1741.0,12.25,76.89,3.1,10
9,78,275,0.53,34789.0,12.25,76.89,3.1,12
9,78,275,1.23,1684.0,12.25,76.89,3.1,14
9,78,294,3.3,2024.0,12.25,76.89,3.1,3
9,78,294,1.65,1423.0,12.25,76.89,3.1,8
9,78,294,1.43,1741.0,12.25,76.89,3.1,10
9,78,320,3.3,2024.0,12.25,76.89,3.1,3
9,78,320,1.43,1741.0,12.25,76.89,3.1,10
9,78,320,1.23,1684.0,12.25,76.89,3.1,14
9,78,401,1.65,1423.0,12.25,76.89,3.1,8
9,78,496,3.3,2024.0,12.25,76.89,3.1,3
9,78,496,1.65,1423.0,12.25,76.89,3.1,8
9,78,496,1.43,1741.0,12.25,76.89,3.1,10
9,78,496,0.53,34789.0,12.25,76.89,3.1,12
9,78,496,0.6,4525.0,12.25,76.89,3.1,13
9,78,496,1.23,1684.0,12.25,76.89,3.1,14
9,52,330,0.6,4525.0,12.25,76.89,3.1,13
9,52,49,2.41,151.0,12.25,76.89,3.1,7
9,52,49,1.19,214.2,12.25,76.89,3.1,9
9,52,219,1.33,2925.0,12.25,76.89,3.1,11
9,52,731,0.53,34789.0,12.25,76.89,3.1,12
9,160,1256,1.23,1684.0,12.25,76.89,3.1,14
9,160,489,1.23,1684.0,12.25,76.89,3.1,14
9,160,615,0.53,34789.0,12.25,76.89,3.1,12
9,170,609,0.53,34789.0,12.25,76.89,3.1,12
9,170,503,0.53,34789.0,12.25,76.89,3.1,12
9,50,291,1.65,1423.0,12.25,76.89,3.1,8
9,50,276,3.3,2024.0,12.25,76.89,3.1,3
9,50,450,1.43,1741.0,12.25,76.89,3.1,10
9,50,1073,0.6,4525.0,12.25,76.89,3.1,13
9,50,1074,3.3,2024.0,12.25,76.89,3.1,3
9,50,1074,1.65,1423.0,12.25,76.89,3.1,8
9,50,1074,0.53,34789.0,12.25,76.89,3.1,12
9,50,1074,0.6,4525.0,12.25,76.89,3.1,13
9,50,1074,1.23,1684.0,12.25,76.89,3.1,14
9,50,1298,1.65,1423.0,12.25,76.89,3.1,8
9,50,1298,1.43,1741.0,12.25,76.89,3.1,10
9,50,1357,0.53,34789.0,12.25,76.89,3.1,12
9,50,1357,0.6,4525.0,12.25,76.89,3.1,13
9,50,1357,1.23,1684.0,12.25,76.89,3.1,14
10,20,670,1.2,4245.0,0.0,0.0,0.0,17
10,20,1318,1.2,4245.0,0.0,0.0,0.0,17
10,117,815,1.33,2925.0,11.16,87.8,0.0,11
10,117,483,1.33,2925.0,11.16,87.8,0.0,11
10,117,483,1.23,1684.0,11.16,87.8,0.0,14
10,117,597,1.23,1684.0,11.16,87.8,0.0,14
10,117,689,1.33,2925.0,11.16,87.8,0.0,11
10,117,689,1.23,1684.0,11.16,87.8,0.0,14
10,117,865,1.33,2925.0,11.16,87.8,0.0,11
10,117,1022,1.33,2925.0,11.16,87.8,0.0,11
10,117,1022,1.23,1684.0,11.16,87.8,0.0,14
10,117,1200,1.33,2925.0,11.16,87.8,0.0,11
10,127,111,2.41,151.0,0.0,0.0,0.0,7
10,127,877,0.93,4777.0,0.0,0.0,0.0,5
10,127,877,2.41,151.0,0.0,0.0,0.0,7
10,127,877,1.65,1423.0,0.0,0.0,0.0,8
10,127,877,1.19,214.2,0.0,0.0,0.0,9
10,127,877,1.33,2925.0,0.0,0.0,0.0,11
10,127,877,1.2,4245.0,0.0,0.0,0.0,17
10,148,286,1.19,214.2,13.17,70.45,11.9,9
10,148,286,1.43,1741.0,13.17,70.45,11.9,10
10,148,315,2.41,151.0,13.17,70.45,11.9,7
10,148,374,2.41,151.0,13.17,70.45,11.9,7
10,148,374,1.33,2925.0,13.17,70.45,11.9,11
10,148,715,2.41,151.0,13.17,70.45,11.9,7
10,148,715,1.33,2925.0,13.17,70.45,11.9,11
10,148,1122,2.41,151.0,13.17,70.45,11.9,7
10,148,1169,2.41,151.0,13.17,70.45,11.9,7
10,148,1169,1.33,2925.0,13.17,70.45,11.9,11
10,148,1169,0.6,10003.0,13.17,70.45,11.9,18
10,152,1153,1.33,2925.0,16.02,69.91,0.7,11
10,152,119,9.54,3110.0,16.02,69.91,0.7,1
10,152,982,1.33,2925.0,16.02,69.91,0.7,11
12,18,864,0.93,4777.0,11.97,80.8,21.5,5
12,25,133,1.33,2925.0,11.97,80.8,21.5,11
12,25,133,1.23,1684.0,11.97,80.8,21.5,14
12,25,343,1.33,2925.0,11.97,80.8,21.5,11
12,25,343,1.23,1684.0,11.97,80.8,21.5,14
12,80,82,1.53,15408.0,11.97,80.8,21.5,6
12,84,736,0.53,34789.0,11.97,80.8,21.5,12
12,84,1030,0.53,34789.0,11.97,80.8,21.5,12
12,84,1044,0.6,4525.0,11.97,80.8,21.5,13
12,84,1092,0.53,34789.0,11.97,80.8,21.5,12
12,85,38,1.23,1684.0,11.97,80.8,21.5,14
12,85,647,1.39,3806.0,11.97,80.8,21.5,19
12,119,818,1.23,1684.0,11.97,80.8,21.5,14
12,119,192,1.33,2925.0,11.97,80.8,21.5,11
12,171,89,1.23,1684.0,9.18,62.24,63.84,14
15,68,273,0.6,4525.0,14.89,53.47,30.16,13
15,68,529,1.23,1684.0,14.89,53.47,30.16,14
15,68,952,1.23,1684.0,14.89,53.47,30.16,14
16,61,1339,1.23,1684.0,18.55,83.16,81.35,14
17,14,621,1.33,2925.0,11.73,85.42,20.47,11
17,14,820,1.33,2925.0,11.73,85.42,20.47,11
17,75,391,1.33,2925.0,11.73,85.42,20.47,11
17,75,624,1.33,2925.0,11.73,85.42,20.47,11
17,75,1100,1.33,2925.0,11.73,85.42,20.47,11
17,75,1209,1.33,2925.0,11.73,85.42,20.47,11
17,113,214,0.93,4777.0,11.73,85.42,20.47,5
17,113,1020,1.2,4245.0,11.73,85.42,20.47,17
17,113,1352,1.33,2925.0,11.73,85.42,20.47,11
18,16,933,1.23,1684.0,9.82,63.89,59.4,14
18,16,1285,1.23,1684.0,9.82,63.89,59.4,14
18,49,583,1.23,1684.0,9.82,63.89,59.4,14
18,49,911,1.23,1684.0,9.82,63.89,59.4,14
18,49,929,1.23,1684.0,9.82,63.89,59.4,14
18,49,1395,1.23,1684.0,9.82,63.89,59.4,14
18,64,335,1.23,1684.0,9.82,63.89,59.4,14
18,76,317,1.23,1684.0,9.82,63.89,59.4,14
18,76,501,1.23,1684.0,9.82,63.89,59.4,14
18,76,1008,1.33,2925.0,9.82,63.89,59.4,11
18,98,629,1.23,1684.0,9.82,63.89,59.4,14
18,98,845,1.23,1684.0,14.38,70.45,13.16,14
18,98,939,1.23,1684.0,9.82,63.89,59.4,14
18,98,1138,1.23,1684.0,9.82,63.89,59.4,14
18,111,89,1.23,1684.0,9.82,63.89,59.4,14
18,111,59,1.23,1684.0,9.82,63.89,59.4,14
18,111,369,1.23,1684.0,9.82,63.89,59.4,14
18,111,656,1.23,1684.0,9.82,63.89,59.4,14
18,111,793,1.23,1684.0,9.82,63.89,59.4,14
18,111,814,1.23,1684.0,9.82,63.89,59.4,14
18,111,1319,1.23,1684.0,9.82,63.89,59.4,14
18,112,749,1.23,1684.0,9.82,63.89,59.4,14
18,112,339,1.23,1684.0,9.82,63.89,59.4,14
18,112,1273,1.23,1684.0,9.82,63.89,59.4,14
1,2,442,1.33,2925.0,9.22,76.47,34.05,11
1,2,442,1.23,1684.0,9.22,76.47,34.05,14
1,2,1217,1.33,2925.0,9.22,76.47,34.05,11
1,124,473,1.23,1684.0,9.22,76.47,34.05,14
1,137,995,1.23,1684.0,9.22,76.47,34.05,14
1,137,358,0.6,4525.0,9.22,76.47,34.05,13
1,137,655,1.23,1684.0,9.22,76.47,34.05,14
1,137,1268,1.43,1741.0,9.22,76.47,34.05,10
1,137,1268,1.23,1684.0,9.22,76.47,34.05,14
2,8,58,0.53,34789.0,22.93,92.09,0.0,12
2,8,58,0.6,4525.0,22.93,92.09,0.0,13
2,8,481,0.53,34789.0,22.93,92.09,0.0,12
2,8,481,0.6,4525.0,22.93,92.09,0.0,13
2,8,578,0.6,4525.0,22.93,92.09,0.0,13
2,8,813,1.33,2925.0,22.93,92.09,0.0,11
2,8,813,0.6,4525.0,22.93,92.09,0.0,13
2,8,813,1.23,1684.0,22.93,92.09,0.0,14
2,15,216,1.19,214.2,22.93,92.09,0.0,9
2,15,161,2.41,151.0,22.93,92.09,0.0,7
2,15,516,1.19,214.2,22.93,92.09,0.0,9
2,15,1176,2.41,151.0,22.93,92.09,0.0,7
2,15,1211,0.53,34789.0,22.93,92.09,0.0,12
2,15,1292,3.81,3579.0,22.93,92.09,0.0,4
2,47,44,0.6,10003.0,22.93,92.09,0.0,18
2,70,514,1.33,2925.0,22.93,92.09,0.0,11
2,70,514,0.53,34789.0,22.93,92.09,0.0,12
2,70,514,0.6,4525.0,22.93,92.09,0.0,13
2,70,514,1.23,1684.0,22.93,92.09,0.0,14
2,70,700,1.33,2925.0,22.93,92.09,0.0,11
2,70,700,0.53,34789.0,22.93,92.09,0.0,12
2,70,700,0.6,4525.0,22.93,92.09,0.0,13
2,70,700,1.23,1684.0,22.93,92.09,0.0,14
2,70,740,0.6,4525.0,22.93,92.09,0.0,13
2,70,740,1.23,1684.0,22.93,92.09,0.0,14
2,70,935,1.33,2925.0,22.93,92.09,0.0,11
2,70,935,0.6,4525.0,22.93,92.09,0.0,13
2,70,935,1.23,1684.0,22.93,92.09,0.0,14
2,70,1032,0.6,4525.0,22.93,92.09,0.0,13
2,70,1032,1.23,1684.0,22.93,92.09,0.0,14
2,70,1339,0.6,4525.0,22.93,92.09,0.0,13
2,70,1339,1.23,1684.0,22.93,92.09,0.0,14
2,70,373,0.6,4525.0,22.93,92.09,0.0,13
2,70,373,1.23,1684.0,22.93,92.09,0.0,14
3,34,479,1.65,1423.0,19.93,83.2,1.83,8
3,40,639,1.33,2925.0,19.93,83.2,1.83,11
3,40,1313,1.33,2925.0,19.93,83.2,1.83,11
3,40,1313,1.23,1684.0,19.93,83.2,1.83,14
3,40,1366,1.33,2925.0,19.93,83.2,1.83,11
3,53,194,1.33,2925.0,19.93,83.2,1.83,11
4,24,356,0.93,4777.0,10.93,78.1,15.5,5
4,145,782,1.33,2925.0,10.93,78.1,15.5,11
4,145,1053,0.93,4777.0,10.93,78.1,15.5,5
8,130,524,0.93,4777.0,15.95,85.93,18.69,5
9,78,242,1.23,1684.0,12.25,76.89,3.1,14
9,78,275,0.6,4525.0,12.25,76.89,3.1,13
9,43,893,1.53,2272.0,12.25,76.89,3.1,0
9,50,276,1.33,2925.0,12.25,76.89,3.1,11
10,117,597,1.33,2925.0,11.16,87.8,0.0,11
10,117,865,9.54,3110.0,11.16,87.8,0.0,1
10,168,1344,2.27,24719.3,0.0,0.0,0.0,2
12,84,492,1.33,2925.0,11.97,80.8,21.5,11
12,84,1081,1.33,2925.0,11.97,80.8,21.5,11
12,84,1084,1.33,2925.0,11.97,80.8,21.5,11
12,84,1111,1.33,2925.0,11.97,80.8,21.5,11
12,84,1148,1.33,2925.0,11.97,80.8,21.5,11
12,171,1376,2.41,151.0,11.97,80.8,21.5,7
12,171,91,0.6,4525.0,9.88,65.79,58.28,13
12,171,323,1.33,2925.0,11.97,80.8,21.5,11
12,171,474,9.54,3110.0,11.97,80.8,21.5,1
12,171,474,1.23,1684.0,11.97,80.8,21.5,14
12,171,474,1.39,3806.0,11.97,80.8,21.5,19
15,68,529,0.6,4525.0,14.89,53.47,30.16,13
15,68,732,1.23,1684.0,14.89,53.47,30.16,14
17,75,458,1.2,4245.0,11.73,85.42,20.47,17
17,113,214,1.33,2925.0,11.73,85.42,20.47,11
17,113,1158,1.33,2925.0,11.73,85.42,20.47,11
20,156,1232,0.93,4777.0,20.03,80.67,0.91,5
20,156,1232,1.53,15408.0,20.03,80.67,0.91,6
20,156,833,1.53,15408.0,20.03,80.67,0.91,6
20,156,921,0.93,4777.0,20.03,80.67,0.91,5
20,156,921,1.53,15408.0,20.03,80.67,0.91,6
0,42,74,2.41,151.0,17.44,73.44,106.55,7
1,21,61,0.53,34789.0,9.22,76.47,34.05,12
1,21,499,0.6,4525.0,9.22,76.47,34.05,13
1,21,1270,1.23,1684.0,9.22,76.47,34.05,14
1,35,37,1.65,1423.0,9.22,76.47,34.05,8
1,35,1095,1.65,1423.0,9.22,76.47,34.05,8
1,35,1095,1.33,2925.0,9.22,76.47,34.05,11
1,82,486,1.65,1423.0,9.22,76.47,34.05,8
1,82,134,1.65,1423.0,9.22,76.47,34.05,8
1,82,429,1.65,1423.0,9.22,76.47,34.05,8
1,82,436,1.65,1423.0,9.22,76.47,34.05,8
1,82,477,1.65,1423.0,9.22,76.47,34.05,8
1,82,885,1.65,1423.0,9.22,76.47,34.05,8
1,82,930,1.65,1423.0,9.22,76.47,34.05,8
1,82,1088,1.65,1423.0,9.22,76.47,34.05,8
1,82,1108,1.65,1423.0,9.22,76.47,34.05,8
1,82,1317,1.65,1423.0,9.22,76.47,34.05,8
1,82,1317,1.23,1684.0,9.22,76.47,34.05,14
1,86,735,1.33,2925.0,9.22,76.47,34.05,11
1,116,3,0.53,34789.0,9.22,76.47,34.05,12
1,116,662,0.6,4525.0,9.22,76.47,34.05,13
1,132,925,1.65,1423.0,9.22,76.47,34.05,8
1,172,178,1.33,2925.0,9.22,76.47,34.05,11
1,172,703,1.33,2925.0,9.22,76.47,34.05,11
1,172,1361,1.33,2925.0,9.22,76.47,34.05,11
1,172,1361,1.23,1684.0,9.22,76.47,34.05,14
2,0,475,1.33,2925.0,22.93,92.09,0.0,11
2,0,628,3.3,2024.0,22.93,92.09,0.0,3
2,0,628,0.53,34789.0,22.93,92.09,0.0,12
2,0,895,1.33,2925.0,22.93,92.09,0.0,11
2,0,895,0.6,4525.0,22.93,92.09,0.0,13
2,0,895,1.23,1684.0,22.93,92.09,0.0,14
2,0,1242,0.6,10003.0,22.93,92.09,0.0,18
2,5,47,0.53,34789.0,22.93,92.09,0.0,12
2,5,47,1.23,1684.0,22.93,92.09,0.0,14
2,5,50,1.33,2925.0,22.93,92.09,0.0,11
2,5,240,1.65,1423.0,22.93,92.09,0.0,8
2,5,464,2.41,151.0,22.93,92.09,0.0,7
2,5,464,1.65,1423.0,22.93,92.09,0.0,8
2,5,836,1.33,2925.0,22.93,92.09,0.0,11
2,5,836,0.6,4525.0,22.93,92.09,0.0,13
2,5,839,1.23,1684.0,22.93,92.09,0.0,14
2,5,1034,1.33,2925.0,22.93,92.09,0.0,11
2,5,1059,1.23,1684.0,11.98,70.05,30.72,14
2,5,1140,1.23,1684.0,22.93,92.09,0.0,14
2,5,1235,1.33,2925.0,22.93,92.09,0.0,11
2,5,1235,1.23,1684.0,22.93,92.09,0.0,14
2,5,575,1.23,1684.0,22.93,92.09,0.0,14
2,8,58,1.65,1423.0,22.93,92.09,0.0,8
2,8,578,1.65,1423.0,22.93,92.09,0.0,8
2,15,161,1.65,1423.0,22.93,92.09,0.0,8
2,15,226,0.53,34789.0,22.93,92.09,0.0,12
2,15,226,0.6,4525.0,22.93,92.09,0.0,13
2,15,678,1.65,1423.0,22.93,92.09,0.0,8
2,15,920,1.65,1423.0,22.93,92.09,0.0,8
2,15,1070,0.53,34789.0,22.93,92.09,0.0,12
2,15,1176,1.65,1423.0,22.93,92.09,0.0,8
2,15,1176,0.6,4525.0,22.93,92.09,0.0,13
2,15,1211,1.65,1423.0,22.93,92.09,0.0,8
2,15,1280,1.65,1423.0,22.93,92.09,0.0,8
2,15,1280,0.53,34789.0,22.93,92.09,0.0,12
2,15,1280,1.23,1684.0,22.93,92.09,0.0,14
2,15,1356,3.3,2024.0,22.93,92.09,0.0,3
2,59,424,1.65,1423.0,22.93,92.09,0.0,8
2,59,424,1.33,2925.0,22.93,92.09,0.0,11
2,59,424,0.53,34789.0,22.93,92.09,0.0,12
2,47,258,1.33,2925.0,22.93,92.09,0.0,11
2,47,44,1.33,2925.0,22.93,92.09,0.0,11
2,47,44,1.23,1684.0,22.93,92.09,0.0,14
2,47,433,3.3,2024.0,22.93,92.09,0.0,3
2,47,433,1.23,1684.0,22.93,92.09,0.0,14
2,47,796,3.3,2024.0,22.93,92.09,0.0,3
2,47,796,1.33,2925.0,22.93,92.09,0.0,11
2,47,810,1.23,1684.0,22.93,92.09,0.0,14
2,47,810,0.6,10003.0,22.93,92.09,0.0,18
2,47,1323,1.33,2925.0,22.93,92.09,0.0,11
2,47,1323,1.23,1684.0,22.93,92.09,0.0,14
